ID,DiscordId,DiscordUsername,DiscordDiscriminator,CreatedAt,UpdatedAt,WalletAddress,Missions
775,1013484047508447322,joaoborges,9829,2022-10-10T17:47:28.875Z,2022-10-10T18:40:40.887Z,0x01F94057d15d132FF16Be37595b6A487034A4827,"{1,2,3,4,5}"
767,971205018785034250,~Rafael,1024,2022-10-05T02:59:17.845Z,2022-10-07T00:19:15.031Z,0x0444bcdd58E4a8eeec9fDcCC079aBE241bD68D2F,"{1,2,3,4,5}"
779,725373573883232288,othavioandrade,0522,2022-10-14T18:18:05.912Z,2022-10-14T18:18:05.962Z,0xe2Da2295e51a7862fC8DbAbF53ae22E87Df34495,{1}
781,379371139572695040,betofc89,5701,2022-10-15T13:17:37.97Z,2022-10-15T13:17:38.087Z,0x15568b52eC988215cD457Edf0AD2A990c2bEDFBA,{1}
776,915594421247029248,Capburnss,7737,2022-10-12T15:31:15.47Z,2022-10-12T16:45:17.267Z,0x82a5Cb8D0959d39c51EEadf111D4C835c2deC9C6,"{1,2,3,4,5}"
778,782690807865671712,Nicochess,6374,2022-10-14T14:16:56.455Z,2022-10-14T14:16:56.644Z,0x2B43b662A572232C9ba9A210A90DfbF163ec7e5C,{1}
783,908454977566023712,Su,9190,2022-10-16T10:51:34.689Z,2022-10-16T10:51:34.813Z,0xa602341ADA58c38ca5b256842084eD5E59E29a9D,{1}
782,851357362627674132,HectorB,4375,2022-10-15T23:14:38.999Z,2022-10-15T23:45:52.197Z,0x1Af2B4ba6Da6Dc377CE0606012f8A5E193007E86,"{1,2,3,4,5}"
785,636749427230638091,rodgco,0783,2022-10-17T09:47:09.354Z,2022-10-17T09:47:09.475Z,0x24b5788AAF0360520d94F11DC0f29dC0dB60D49C,{1}
780,892929549648678994,Roberta Amaro,8721,2022-10-15T00:26:32.512Z,2022-10-18T12:30:13.166Z,0x209e419175cED5c048B63db0438Cc7Bea09fC278,"{1,2}"
777,389148017694867456,JohnB,3250,2022-10-13T15:14:39.857Z,2022-10-27T10:21:30.878Z,0x265763640E0319Bce0737c56b560509B14Eecd26,"{1,2,3,4}"
786,329341064643346454,tdtrolls,0133,2022-10-18T13:17:54.037Z,2022-10-18T13:17:54.08Z,0x05f4785344286Ef7D4D08dc22A5350C4Ca1f390A,{1}
788,382358398240292864,Saulo Wilson,7872,2022-10-19T04:11:58.926Z,2022-10-19T04:11:58.939Z,0xAeE738225e543B1d987Fd31111F801E3a68a4b56,{1}
790,522150111489294339,Edu.js,9112,2022-10-20T02:28:42.803Z,2022-10-20T02:28:42.87Z,0x0179915Bd2f1B5Afd486013358C8C6580bdEc422,{1}
791,961664321799196693,rhairacoelho,4693,2022-10-20T12:46:42.179Z,2022-10-20T12:46:44.011Z,0xfB53b1efc049A7DA66e8d4D0B0402F85fB98d007,{1}
764,897191882659082280,roneylaurent,0906,2022-10-03T22:19:36.754Z,2022-11-02T19:51:37.526Z,0x73969a0A818A3898b0569e6f0910C7449b264738,"{1,2,3,4,5,6}"
707,711219006224334969,halbertazzi,4374,2022-08-30T16:29:50.769Z,2022-08-30T16:29:50.796Z,0x524955763a6E3bc3824A5Fb9E9bc5d4F1d04baD1,{1}
735,999843697522913320,Katiane,1803,2022-09-16T23:51:37.744Z,2022-09-17T00:40:37.483Z,0xBeA78cEBde35eec931F0BF88cEE1588AC59bAC0F,"{1,2,3,4,5}"
743,1000266669630955540,✨NIKE✨,8897,2022-09-19T02:12:43.068Z,2022-09-19T02:12:43.078Z,0xc38B2E420D817fF8DCc06cB6fD9690FCa61375E8,{1}
746,915325200344678492,Fabricia,7692,2022-09-20T04:25:33.904Z,2022-09-20T23:56:27.911Z,0x20616aA4C776899f4113Fdbe88A19753B00d244a,"{1,2,3,4,5}"
152,860898656345784340,luan_rezende,4751,2022-03-17T20:47:12.079Z,2022-09-23T19:13:50.708Z,0x72E6de17A866f40A651D2d3Dfbda54e8220fed0D,"{1,2,3,4,5,6,7,8}"
754,717465827468902441,paulotasso7,0285,2022-09-27T14:39:04.751Z,2022-09-27T15:38:32.4Z,0xc07bb84AbAB51198c080Bd02F65ad4f765eD869b,"{1,2,3,4}"
756,950066569764016148,matheusbh,4570,2022-09-27T20:26:21.053Z,2022-09-27T23:52:28.726Z,0x6ABF6bfaa83E5E76e01B4Ef71C5F76408fe5d8a0,"{1,2,3,4,5}"
766,823796302155612161,Eline,9745,2022-10-04T18:32:51.954Z,2022-10-04T18:32:51.965Z,0x1B0cCB905A54eF7738cbd653824DA4CfFDDD2aA0,{1}
771,580623229329342474,pacher,5698,2022-10-07T20:18:19.799Z,2022-10-08T02:42:31.669Z,0xd861c7Bb4dc4C3BC9b068A27c1D772BC58C48e97,"{1,2,3,4}"
789,1021510684632154162,marcelomoura77,2260,2022-10-19T04:33:43.325Z,2022-10-19T04:33:43.336Z,0x7F6ee55b735FEdb420A743830fFBfBe6877b0a1A,{1}
792,398683645461790720,feknoll,7577,2022-10-20T23:00:40.472Z,2022-10-28T14:51:40.45Z,0x0bF9854B8eEd7F779298Fb666a5048e37d5De454,"{1,2,3,4,5}"
708,938844536266948630,Jorge Palomares,8192,2022-08-31T14:36:15.707Z,2022-08-31T14:42:57.545Z,0xc7459898750039c3ba165df723932F595C026d52,"{1,2}"
834,944742112140886077,Marcos Daniel,2535,2022-10-28T19:43:38.56Z,2022-10-28T20:24:56.404Z,0x0DC99550aCC01f97dB95ACA0B1A95b10b6c36C99,"{1,2,3,4,5}"
736,457315812286529538,conrado,2446,2022-09-17T00:14:18.106Z,2022-09-17T00:30:46.005Z,0x23796Bb3b6F96DAc64249Ad717a5AaE259Fb8A0C,"{1,2,3,4,5}"
749,748307561727656057,Adalberto Junior,7649,2022-09-23T19:29:39.044Z,2022-09-23T19:29:39.056Z,0x049513aeCFfAb150eeF309db0B3a4f21851e72fb,{1}
794,530207438591492106,Estagirons,0258,2022-10-21T14:13:16.416Z,2022-10-24T13:48:40.332Z,0x1f3903417CF35dEa83f6A2797E89e78C7D380D2b,"{1,2}"
835,991060216718180504,BPBRITO,8113,2022-10-31T11:27:45.513Z,2022-10-31T11:27:45.653Z,0xa52a7db9d359066f9f4fd920f96dd50eb5b9e41f,{1}
784,680839227222917141,TaKiari,9354,2022-10-16T15:24:43.558Z,2022-10-31T17:49:03.017Z,0xD7971721ED66A1382f08d705Dafb06861C00B798,"{1,2,3}"
793,295395781610045442,ferfabricio,2225,2022-10-21T02:06:46.31Z,2022-10-24T17:52:12.335Z,0xB5F244cD77539D775B159b33D921CBCb3EB0833E,"{1,2,3,4,5,6,7,8,9}"
837,1037008945065230347,Amandaqfa,4901,2022-11-01T21:33:22.909Z,2022-11-01T21:33:22.92Z,0xEA3B8B2C415664dEdDA9147Cf77e5E747c962145,{1}
829,993558645289787523,Keo Kesso,2141,2022-10-26T19:43:35.458Z,2022-10-26T21:06:23.134Z,0xeCd9B8E0125826eFbBbbb6F8460FAbdBbbAAC90d,"{1,2,3,4}"
836,991891801432674394,BParente,4592,2022-11-01T19:16:42.627Z,2022-11-09T18:52:36.446Z,0xe048b9382fBcE71fc91FdE9a885A7445765A6390,"{1,2,3,4,5,6,7,8,9}"
1116,536348694077898752,kazemax,5234,2023-06-01T20:46:08.796Z,2023-06-01T20:50:49.62Z,0x4d93318FEe66f29DA7b37415fbc1Dc216f0CEb85,"{1,2}"
832,637682077357309952,codingsh,6645,2022-10-27T19:38:45.042Z,2022-10-27T19:46:52.369Z,0xd1a8dd23e356b9fae27df5def9ea025a602ec81e,"{1,2,3,4}"
11,927028562672877648,MarceloC,4254,2022-01-24T03:03:42.917Z,2022-11-04T16:10:11.639Z,0x87a440b6994DE81b372acC54082967d19e3c4606,"{1,2,3,4,5,6,7,8}"
831,1034138164920602714,Morgen_Sonne,7016,2022-10-27T15:00:44.454Z,2022-10-28T13:38:47.367Z,0xB34C7A000FC87471573A808B0c1433ee59d19B26,"{1,2,3,4,5,6,7,8,9}"
847,1035412696385998848,VipΞr.eth,3934,2022-11-04T16:42:44.967Z,2022-11-04T16:42:45.131Z,0x2d7FB1eF769E4c0e0d175567a40E6dE354FF0e2f,{1}
840,1033368286651490304,jeff007,9619,2022-11-02T14:17:56.52Z,2022-11-02T14:40:29.075Z,0xbA5B9a79bddF5b068974650e92ee2473F3B770c3,"{1,2,3,4,5}"
848,739896736532660326,Carol Jacobucci,3151,2022-11-06T14:21:25.008Z,2022-11-06T14:21:25.353Z,0x3b9ea83d107bF795f1b17e399B8228102fCE331c,{1}
841,541723438952218664,RafaR,4347,2022-11-02T16:03:30.03Z,2022-11-02T18:14:23.561Z,0xB5B9e459803cd3701D152bdb8f7D7d8D630C5a80,"{1,2,3,4,5}"
842,854849941238054922,William Araújo,2309,2022-11-02T18:41:29.67Z,2022-11-02T18:41:29.687Z,0x89a58c736Dd647D32672354EF9c7D8257938b28A,{1}
838,307745483592433675,fabio,6975,2022-11-02T00:56:58.502Z,2022-11-02T21:42:44.796Z,0x0e62fB178805314FEDCeeA651cA75f374bc990D6,"{1,2,3,4,5,6,7,8,9}"
844,696467401771974696,Vitor Messias,1604,2022-11-03T00:43:52.439Z,2022-11-16T11:10:04.324Z,0xB9CB07F59e4589986aE396cdDFa8672d3d5ca1fD,"{1,2,3,4,5,6,7,8,9}"
856,1040978422635167824,comthalia,9952,2022-11-14T15:13:35.687Z,2022-11-14T15:29:19.831Z,0x4773d8A68a00be81fad1AEf2c3712CD7AdA4be83,"{1,2,3}"
865,366248120998428683,SCWukong,9106,2022-11-24T16:26:19.812Z,2022-11-24T16:58:08.407Z,0x920129E60E193A46deAfd54C929B863c41Deb9D6,"{1,2}"
850,968961161208954880,Flyingfenix,6391,2022-11-07T21:00:07.087Z,2022-11-07T21:47:52.42Z,0xf09C007E92A807B0F07E6ABfbcE995dd24B217BC,"{1,2,3,4,5,6,7,8,9}"
827,162331409090871297,kritiuns,8073,2022-10-24T19:35:37.685Z,2022-11-20T13:14:24.856Z,0x6788f90Ec1B7eDd261e672D080D2Ce58213f03f5,"{1,2,3,4,5,6,7,8,9}"
846,778603957378875393,Levy Santiago,7241,2022-11-04T00:20:21.578Z,2022-11-11T02:34:00.362Z,0x3E0Da633D4Cce2e77165A693a9D610fCD7108F93,"{1,2,3,4,5,6,7,8,9}"
854,875012864295976980,Nilton Ricardo,5837,2022-11-11T23:49:20.487Z,2022-11-11T23:49:20.516Z,0x310c47239ddDa624efF3E84EeC8c5DcC9A0De0F9,{1}
853,1032820399689441411,camilamaida,7742,2022-11-11T01:06:15.549Z,2022-11-15T23:13:29.745Z,0x88Ca2b7ED432938dBA6D979313089b4d2209ECD4,"{1,2,3,4,5,6,7,8,9}"
858,672503639021191179,uhz,2620,2022-11-16T01:48:06.587Z,2022-11-16T01:48:06.621Z,0x6cAb79476D878edf2C0Fe5C4450B178F341dA10f,{1}
857,691690724772806687,João Lucas Chagas,6679,2022-11-15T13:01:25.937Z,2022-11-15T13:28:56.078Z,0x4F96AaF966F6F6Fb048Df0f0618FdFe34f0A1077,"{1,2,3,4}"
855,968371109860892733,lzTbr,9354,2022-11-14T13:32:47.128Z,2022-11-15T16:02:05.168Z,0xeC2eaF1d9E6BBA5F9eD2AB72Ab4a811100c1A603,"{1,2,3}"
859,1040929183066497114,,2744,2022-11-17T06:34:10.664Z,2022-11-17T06:34:10.664Z,,
860,990855231271223316,erosenninha,7191,2022-11-21T03:39:56.442Z,2022-11-21T03:39:56.671Z,0xEFBACc711c25071a5e30135e54297d74550F38B5,{1}
861,919659316292763728,RobsonFluxo,3675,2022-11-22T00:49:46.481Z,2022-11-22T00:49:46.691Z,0x0AB43773B2EBaDb0d45a184B8B3E898E34259395,{1}
862,865364770893856819,bonzinho,2267,2022-11-22T14:04:18.713Z,2022-11-22T14:04:18.761Z,0x23121705be92e61e06C11205243a3a8C782E379a,{1}
709,854001268695105537,lor_duk,6823,2022-09-01T00:47:09.947Z,2022-09-01T00:47:10.111Z,0x3e158ae95fed9b19a08b9feb294f91dd5f8d0979,{1}
852,535270683760918561,Edu Moraes,5711,2022-11-08T19:33:49.559Z,2022-11-13T19:43:47.855Z,0xe915D844869Ee96E5a4FCA88A6075Ac79B70f7F0,"{1,2}"
828,901584676370657280,DeliaViloriaT,6155,2022-10-24T19:50:39.125Z,2022-11-18T14:27:01.393Z,0x56a8ba68EeF4Cf5A0695bB598E303587AA48B995,"{1,2,3,4,5,6}"
737,740664744406417521,GabriellaM,4408,2022-09-17T02:41:45.971Z,2022-10-04T16:30:34.424Z,0xd282E6cbE226930C3271CEA3fF08c28a829f44fd,"{1,2,3,4,5,6,7,8,9}"
864,838783105748828223,JulioL,2028,2022-11-24T15:22:38.348Z,2022-11-24T16:05:13.671Z,0x59B331CCCC3d65eCD1187F9309F95bE7aC14A5A6,"{1,2,3,4,5}"
830,452997273442320384,Roger Oliveira,5606,2022-10-27T00:20:07.015Z,2022-10-27T00:40:06.769Z,0x35820838E4A25b9b785C803E24F70440035c2C41,"{1,2,3,4,5,6,7,8}"
833,1030295860124319764,Aeros,9755,2022-10-27T20:47:44.026Z,2022-10-27T21:13:08.452Z,0x6485aD162375F5663881568C3AEfceFcCbA3E6cb,"{1,2,3,4,5}"
843,505151445637660675,Vinícius Maricatto,5524,2022-11-02T20:42:06.779Z,2022-11-02T21:26:08.902Z,0x69Cd7557517af7D3F87D41013964cd9338ab1625,"{1,2,3,4}"
839,817568912039477249,SERAFIN,8999,2022-11-02T02:15:19.579Z,2022-11-03T01:17:04.829Z,0x2A350b43FdbB225A634f5b8eb598e81889ddFC65,"{1,2,3,4,5}"
845,374605819318108160,Thaíssa Candella,3208,2022-11-03T01:35:55.621Z,2022-11-03T19:35:35.448Z,0x3F771fC20E0555c7693FC8a5879a915e259Ba315,"{1,2,3,4,5,6}"
710,524969412109795329,Matheus Rocha samaniego,5340,2022-09-01T10:16:54.299Z,2022-09-06T14:32:16.349Z,0x453459029e9730A2fb495e4aB0e334C4cd988058,"{1,2,3,4,5,6,7,8,9}"
711,868147215615533146,Tairo_XD,2433,2022-09-01T13:02:31.834Z,2022-09-15T03:27:38.938Z,0x67C99bF6fd2B4C878Db7f66fdFF238952AAf91DA,"{1,2,3,4,5,6,7,8,9}"
712,845463113289039872,lukasam750,7097,2022-09-01T15:48:47.308Z,2022-09-02T12:26:06.92Z,0x555801AFB0fD7B85f3a0645874Feb83215273faA,"{1,2,3,4,5,6,7,8,9}"
725,963575025447882833,Grace D,9495,2022-09-11T16:36:38.382Z,2022-09-11T17:36:04.126Z,0x0926F398EFba85e913e362d7B320F6E100d8E23d,"{1,2,3,4,5,6,7,8,9}"
715,840751352136466463,guiimartinss,4607,2022-09-02T14:38:19.893Z,2022-09-02T14:38:19.906Z,0xB1d39D4e5704F4826EEA6399968096D3353b6809,{1}
714,421246448978493440,LFCarvalho,9167,2022-09-02T13:57:28.33Z,2022-09-02T16:13:08.904Z,0xe55252e35Ddf8caEB5Df67324c06BbD2C4c8c0fe,"{1,2,3,4,5}"
718,310613000686141453,NetoCorecha,0474,2022-09-03T21:54:51.961Z,2022-09-03T21:54:51.999Z,0xB32fC09fC62fB2D0BDB9286323bEFEC1eD83bE83,{1}
717,515681528320360448,someone_ondiscord,6358,2022-09-03T14:43:53.657Z,2022-09-05T19:06:13.764Z,0x8D82A8b297fA73Df48C7F52126C7be72157e3c42,"{1,2,3,4,5}"
719,861745671614234645,Mígsa,9945,2022-09-05T20:57:34.748Z,2022-09-05T20:57:34.806Z,0x452F1b173c09Ef74478571E946de905EECFF30a2,{1}
720,913833913967853638,grazist,4198,2022-09-06T19:25:39.472Z,2022-09-06T19:38:58.859Z,0x208e32aDB1F79e42E0577d6752fb6C93e07Fd5a5,"{1,2,3,4,5}"
721,1017089225604210748,,1199,2022-09-08T00:17:49.929Z,2022-09-08T00:17:49.929Z,,
849,815856607166201877,PurpleRatatouille,5928,2022-11-07T16:06:24.246Z,2023-02-08T16:26:45.969Z,0x3Bb8AAE774Bb329C56B649FAf70c39790bF6cF46,"{1,2,3,4,5,6}"
722,545413480887353345,-Santos.eth ⚡,1998,2022-09-08T02:16:17.877Z,2022-09-08T02:38:22.815Z,0xeFaf19E9Bf680F41914e5d64662F08e8dD45D96E,"{1,2,3,4,5}"
723,562011941254725651,newton,9773,2022-09-08T16:30:05.154Z,2022-09-08T16:30:05.196Z,0x39F2Bfcf6e6F1C503Eb81A71a968428C8CD26398,{1}
575,616305724288663552,Phelippe Solidade,7502,2022-07-26T23:16:48.977Z,2022-09-10T11:54:59.81Z,0xF603AcE03db4D88c77923049cBc84a23F573C174,"{1,2,3,4,5,6,7,8}"
724,170284181925003264,Vitor da Silva Ferreira,4889,2022-09-10T17:08:25.051Z,2022-09-10T18:12:09.117Z,0x2E4B324465753018588F620aD9e6e174609f7716,"{1,2,3}"
727,286587770036813825,Jefferson Santos,2582,2022-09-14T13:17:01.484Z,2022-09-14T13:54:17.692Z,0x1572fF0e703Eac01eD90Eb248c21ed0cA5ab320C,"{1,2,3,4,5,6,7,8,9}"
716,408255986952962058,Osorio,5521,2022-09-02T17:22:24.019Z,2022-09-10T22:36:42.736Z,0x89E4242b8eEDE4A7aC86d72826fdb00692d0cc21,"{1,2,3,4,5}"
726,615357158426673182,luizresende,1984,2022-09-14T12:53:23.368Z,2022-09-14T14:47:37.531Z,0x6ADF06a7d495d5f3A19C1bD355BF0252954200aC,"{1,2,3,4,5}"
729,969642306208686081,Karla Noronha,4138,2022-09-16T00:42:27.729Z,2022-09-16T00:42:27.743Z,0x8E31215416fD7270B6A37434E5F8a8B9AE668f30,{1}
728,696163948709412975,renanbonfim,7610,2022-09-15T20:58:25.758Z,2022-09-16T02:51:46.854Z,0xB37B4E0ffc568803459b6d01d7aBDb4EE6066F08,"{1,3,4,5,6,7,8,9}"
863,712675976852668476,David Pietroniro,1449,2022-11-24T13:08:55.495Z,2022-11-25T12:30:54.769Z,0xCc5fD47c99C5aa44941E811877ae5454a1E9B00d,"{1,2,3,4,5,6,7,8,9}"
874,534860182308651030,oxflopes.eth,5305,2022-12-09T21:26:15.156Z,2022-12-09T21:39:04.865Z,0xA0b7904C6d4e05000F3B94E2105909De8c256D2F,"{1,2,3,4}"
875,835535857573298196,Bandy,3879,2022-12-13T13:23:24.449Z,2022-12-13T13:23:24.596Z,0xe6915C1f8BA6b830Db069a0DA126b0f2B0fc6804,{1}
867,392403079074676746,giovana simas,2172,2022-11-28T15:07:46.117Z,2022-11-30T16:32:10.446Z,0xc8Cc0b2D17278Df1195da9858C34f467737155bA,"{1,2,3,4,5,6,7,8,9}"
866,203314187395530752,Eldeno,7896,2022-11-26T06:38:00.054Z,2022-12-02T01:47:36.958Z,0xe0FC2D06C9367b404A14788B56d00cE3c660D043,"{1,2,3,4,5}"
887,299277228154552321,Brunoligon,0544,2022-12-26T02:17:16.52Z,2022-12-26T03:16:19.622Z,0x9a83aAd53285f1880448F1eA79469B9027591D86,"{1,2,3,4,5,6,7,8,9}"
868,715735770702544947,reizilla,0395,2022-11-28T17:56:33.947Z,2022-11-29T16:51:07.336Z,0xAB9857c8d9f76278EEC562f852c4035f064e5ED4,"{1,2,3,4,5,6,7,8,9}"
877,367132512226508800,Weslley,3888,2022-12-19T13:06:15.867Z,2022-12-27T01:17:02.39Z,0xbE91d29474bf509344a3975Fd7620C594416e998,"{1,2}"
872,715369265674322000,Lucasart,6260,2022-12-02T18:03:12.525Z,2022-12-02T18:16:57.956Z,0x8190a668428F0C8b4e0A75345CB41e384875FC00,"{1,2,3,4,5}"
886,564193647315124225,boretti,4960,2022-12-25T21:57:15.408Z,2022-12-25T22:51:57.138Z,0xeF2411a6F653a16D0992e03912b2117482730520,"{1,2,3,4,5,6,7,8,9}"
881,242431930669203458,ShamanNego,0087,2022-12-23T04:12:29.535Z,2022-12-24T06:59:27.384Z,0x163c5BD199C868Ffaf5403fd24E8C5f6B959109f,"{1,2,3,4,5,6,7,8}"
869,275061639332495360,HidanBR,9673,2022-11-29T20:12:58.326Z,2022-11-29T21:56:52.919Z,0x48D5796c77d404F45f075D915a0dbDD23a27caaa,"{1,2,3,4,5,6,7,8,9}"
876,558830071985471489,Fernando Azevedo,6559,2022-12-14T02:44:42.51Z,2022-12-15T23:50:27.213Z,0x552AE4023ba92D103e6B72c7838Ef07fD9790D9D,"{1,2,3,4,5,6,7,8,9}"
871,511859624031551488,ttsoares,2710,2022-12-01T23:14:40.098Z,2022-12-03T18:43:07.298Z,0x538CfE4CC7c8A0F16D76aA7523b4Be761d796618,"{1,2,3,4,5,6,7,8,9}"
870,456499381240332298,Jhony Miler,0588,2022-11-29T21:44:04.287Z,2022-11-29T22:46:57.238Z,0x13Beb642F621e1605FFcD333229B059F5c6e931B,"{1,2,3,4,5}"
873,806235795228065792,dylima.eth,7403,2022-12-07T18:18:42.389Z,2022-12-07T18:54:30.979Z,0x4536550B332fcDF0ADbfbf1740E60017ae3CB489,"{1,2,3,4,5}"
880,665383949140361246,Mateus Ornelas,4849,2022-12-22T18:08:01.44Z,2022-12-24T15:59:32.69Z,0xA0CBA09B116b6Ac69BCE37718425fF799D93a38B,"{1,2,3,4,5,6,7,8,9}"
879,915658414376489030,pablodev,8845,2022-12-22T13:04:50.785Z,2022-12-22T13:04:50.796Z,0xb1f9Ea10c8Ce166356e6F66feC1Dbb55eba21494,{1}
882,574789169239556106,AdrianoFelix,0010,2022-12-23T13:31:32.465Z,2022-12-23T13:31:32.476Z,0x0c256444719783b9f103d8b8e7DC3c0f2A989d55,{1}
884,1035259611168636958,Jorge Alexandre,1214,2022-12-23T17:17:58.975Z,2022-12-23T17:17:58.984Z,0x301d6a99c52a87b141F8386048aF34C3a2725b7D,{1}
878,613340900101324816,fabricioBD,2982,2022-12-20T16:12:10.488Z,2022-12-23T18:26:03.164Z,0xA122D4d05f962d359C53350515701E3A2E6Bd0AC,"{1,2,3,4}"
883,1034233582748704932,Leandro Lagden,8003,2022-12-23T14:49:17.145Z,2022-12-24T04:04:23.761Z,0xB7b7B6e7B124E75e2e37a8D69CcFc7E2AC103154,"{1,2,3,4}"
885,1030640565202714736,,5125,2022-12-24T04:38:58.542Z,2022-12-24T04:38:58.542Z,,
888,691028792847630429,Alexandre Monteiro,5144,2022-12-27T14:44:42.304Z,2022-12-27T16:33:35.445Z,0xEEE4C53D23F9327cD1986Ab74Ee6E6D434882A4b,"{1,2,3,4,5,6,7,8,9}"
891,968934285367181375,magrelim07,2187,2023-01-04T06:33:32.361Z,2023-01-04T06:33:32.509Z,0x825d64F9BFBDc7B1e2d5977cE7fa5fb797938E65,{1}
889,871910801068425248,Baixote,3795,2022-12-29T17:37:56.857Z,2022-12-29T17:55:48.079Z,0xFCec16e2CBd9814417955194818DF33B21037D72,"{1,2,3,4,5}"
892,839146519004315748,RaiAuad,9282,2023-01-04T22:30:32.871Z,2023-01-04T22:30:33.203Z,0xe97C5AeF1955319D864EBf04EeBd20baF0Bd9eD4,{1}
173,874391234012119060,free420mind,5107,2022-03-25T14:26:09.856Z,2023-01-08T19:34:34.034Z,0xA095F3b47B04743FD8402543D6Bc6A10C053A149,"{1,2,3,4,5,6,7,8,9}"
890,327649120900743168,carolina higo,9259,2022-12-30T16:14:45.803Z,2023-01-02T23:33:16.427Z,0xAD84C1f3aB2BcB14961a7804cdfCeA5899aC0CC1,"{1,2,3,4,5,6,7,8,9}"
894,1062199574200061952,,9563,2023-01-11T02:49:56.588Z,2023-01-11T02:49:56.588Z,,
893,310621395312967680,Pedro Barreto,6394,2023-01-11T01:39:26.795Z,2023-01-11T02:40:13.457Z,0x91C32853AF6bB1F62eF568868814509Bf9FBAc23,"{1,2,3,4,5,6,7,8,9}"
895,1044253290109607987,WRS Programação,6830,2023-01-11T18:48:07.89Z,2023-01-11T19:26:01.546Z,0x8cF5D356aDEb6a8A843b60B4448982a60b706dCc,"{1,2,3,4}"
897,428633354079043606,dunpzz,7759,2023-01-13T16:10:00.922Z,2023-01-13T16:20:09.936Z,0x726afd141702811B160d7185eD99bA4501451552,"{1,2,3,4,5}"
898,265483260807610380,Kibon,9478,2023-01-13T18:37:33.427Z,2023-01-13T19:12:57.719Z,0x2A5113715d0c0797F476795e98361d663d807326,"{1,2}"
931,685559429370085426,juanlamim,3082,2023-01-17T13:57:55.171Z,2023-01-17T16:47:17.768Z,0x6483AEF368F37665e527d325a67bA24e667960f5,"{1,2,3,4,5,6,7,8,9}"
933,292833784322064385,Major Vader,7167,2023-01-24T00:06:55.228Z,2023-01-24T00:30:02.908Z,0x20A366741de3915C793f8a79Cd3CBCB79eC6b366,"{1,2,3,4,5,6}"
936,1067763736187781220,,9181,2023-01-27T04:41:37.646Z,2023-01-27T04:41:37.646Z,,
896,628255875915579393,solyute,0148,2023-01-13T03:36:16.032Z,2023-01-17T21:59:45.739Z,0x6cfa7d710cDCbeDe990e7DD833f1192FBA7393B9,"{1,2,3,4,5,6,7,8,9}"
932,1065691676145897643,Diego Vanelli,2021,2023-01-19T19:10:43.127Z,2023-01-30T16:12:00.218Z,0xFd7248D27fb44443446e64DFA04aCB20Fb7CC85f,"{1,2,3,4,5,6,7,8}"
934,690543928008638515,Murilo Rodrigues,9708,2023-01-25T19:51:48.972Z,2023-02-02T16:09:45.904Z,0xb41342CD16c2b053512374F5ADE8E6A1Db43C571,"{1,2,3,4,5,6,7,8,9}"
935,694191876818993204,João Galindo Salgues,1997,2023-01-26T23:59:25.798Z,2023-01-26T23:59:25.884Z,0x9f2C56dBF96De25e6AEB7Bcc2E228382BAa1aA38,{1}
947,467170350292271115,eu.nilo,7452,2023-02-19T14:32:18.576Z,2023-02-19T14:32:18.895Z,0x153ec45AdD3ED5db5f8E4025021a3f207546fA28,{1}
951,1029744435594023032,F!N,1456,2023-02-23T23:44:57.931Z,2023-02-23T23:44:57.943Z,0xC2fA6ABC65F7a595154Ec90bc7B786f0BFc722C0,{1}
937,790167065235423253,_ecardo5o,3065,2023-01-27T10:13:09.227Z,2023-01-30T04:02:50.197Z,0x9f7a9c9c9a0fbC40F37f080B481C8980D96091A4,"{1,2,3,4,5,6,7,8}"
939,446377617365663755,Paulinho,9756,2023-01-30T10:27:52.07Z,2023-01-30T10:38:42.223Z,0x74fFC992DfC0B03CB45eA370b3AA2B0d19FcAfA4,"{1,2,3,4,5}"
952,645094604819136523,RSK,9699,2023-02-24T06:03:22.357Z,2023-02-24T19:18:05.758Z,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,"{1,2,3,4,5}"
941,246667649428357120,Perez,5311,2023-01-30T11:57:24.578Z,2023-01-30T12:05:45.113Z,0x2714362fF2f1167527934b8FC70D0E6259E28DDc,"{1,2,3,4,5}"
938,625440896111869962,MarcoMoreira,5650,2023-01-30T01:55:43.464Z,2023-01-30T23:44:09.931Z,0x37066F93fc9ec8c5fcB9315dbd2CEb9191Db471b,"{1,2,3,4,5,6,7,8,9}"
953,183452028729688064,Malvs,7786,2023-02-24T19:17:13.871Z,2023-02-24T20:18:30.395Z,0x99B54D9B221eFF47B899e37347B70d3604b418Bc,"{1,2,3,4,5}"
940,440732784026189845,telles,6761,2023-01-30T11:32:20.383Z,2023-01-31T12:51:45.062Z,0xE69A3208B67E8629aCEe8b4171b0df88BfB5DA86,"{1,2,3,4,5}"
942,198640417258864650,gabriel_fer,5226,2023-01-31T15:00:06.116Z,2023-01-31T15:00:06.143Z,0x28295BBdE2F0694e4E34405F5486934FF5ADE480,{1}
943,1063432210641858620,koldarcx,7776,2023-02-01T21:50:53.455Z,2023-02-02T01:42:55.633Z,0x99F6e39Dcd6590146B7B4B85f280A44387C73c65,"{1,2,3}"
944,688884216993415213,robertrms,0130,2023-02-03T00:10:33.471Z,2023-02-03T00:10:33.518Z,0xe9264e77064d56711b085D7cae1B81a8b3f395a3,{1}
